Date,Open,High,Low,Close,Volume
2024-06-12 11:28:00,314.36,314.36,314.27,314.35,1965
2024-06-12 11:27:00,314.5,314.525,314.5,314.525,822
2024-06-12 11:26:00,314.26,314.5,314.26,314.5,1948
2024-06-12 11:25:00,314.24,314.24,314.24,314.24,348
2024-06-12 11:24:00,314.47,314.48,314.25,314.25,2107
2024-06-12 11:23:00,314.14,314.43,314.14,314.43,2514
2024-06-12 11:22:00,313.66,314.07,313.66,314.07,4481
2024-06-12 11:21:00,314.08,314.08,313.77,313.77,1729
2024-06-12 11:20:00,314.04,314.085,314.04,314.085,414
2024-06-12 11:19:00,314.213,314.215,313.93,313.94,1832
2024-06-12 11:18:00,314.2,314.3,314.155,314.275,2030
2024-06-12 11:16:00,314.345,314.5,314.29,314.29,854
2024-06-12 11:15:00,314.24,314.24,314.19,314.19,1044
2024-06-12 11:14:00,314.38,314.5,314.33,314.5,1141
2024-06-12 11:13:00,314.35,314.675,314.35,314.49,873
2024-06-12 11:12:00,314.64,314.66,314.59,314.66,1039
2024-06-12 11:11:00,314.16,314.92,314.16,314.65,6496
2024-06-12 11:10:00,313.94,314.16,313.94,313.94,996
2024-06-12 11:09:00,313.94,314.205,313.94,313.94,976
2024-06-12 11:08:00,313.94,313.94,313.94,313.94,379
2024-06-12 11:07:00,314.205,314.205,313.97,313.97,446
2024-06-12 11:06:00,314.3,314.3,313.94,314.05,1356
2024-06-12 11:05:00,314.39,314.39,314.15,314.3,3478
2024-06-12 11:04:00,314.495,314.495,314.495,314.495,666
2024-06-12 11:03:00,314.265,314.8,314.265,314.55,3933
2024-06-12 11:02:00,314.275,314.275,314.275,314.275,492
2024-06-12 11:00:00,314.275,314.275,313.95,313.95,948
2024-06-12 10:59:00,314.205,314.21,314.205,314.21,709
2024-06-12 10:58:00,314.135,314.22,313.73,314.22,1225
2024-06-12 10:57:00,314.32,314.605,314.1,314.135,10801
2024-06-12 10:56:00,314.94,314.94,314.72,314.725,1285
2024-06-12 10:55:00,314.855,315.04,314.855,315.04,588
2024-06-12 10:54:00,314.91,314.91,314.89,314.89,1743
2024-06-12 10:53:00,315.385,315.385,315.385,315.385,607
2024-06-12 10:52:00,315.3,315.69,315.3,315.395,1337
2024-06-12 10:51:00,316.2,316.36,315.3,315.3,15466
2024-06-12 10:50:00,316.155,316.155,315.93,316.05,2746
2024-06-12 10:49:00,316.2,316.61,316.2,316.61,685
2024-06-12 10:48:00,316.05,316.66,316.04,316.195,970
2024-06-12 10:47:00,316.36,316.36,316.19,316.19,482
2024-06-12 10:46:00,316.1,316.1,316.1,316.1,442
2024-06-12 10:45:00,316.0,316.0,315.95,315.95,343
2024-06-12 10:44:00,316.215,316.215,316.215,316.215,186
2024-06-12 10:43:00,316.215,316.74,316.215,316.215,1028
2024-06-12 10:42:00,316.16,316.215,316.02,316.215,2557
2024-06-12 10:41:00,316.285,316.56,316.19,316.56,2755
2024-06-12 10:40:00,315.7,316.42,315.029,316.42,19340
2024-06-12 10:39:00,315.51,315.77,315.5,315.5,1839
2024-06-12 10:38:00,315.5,315.95,315.5,315.565,1122
2024-06-12 10:37:00,315.58,315.58,315.565,315.565,619
2024-06-12 10:35:00,315.55,315.665,315.34,315.58,2132
2024-06-12 10:34:00,316.045,316.045,315.66,315.97,742
2024-06-12 10:33:00,316.06,316.06,316.055,316.06,1250
2024-06-12 10:32:00,315.72,316.27,315.715,316.08,4784
2024-06-12 10:31:00,316.135,316.145,315.23,315.645,1156
2024-06-12 10:30:00,315.85,315.85,314.922,315.31,1906
2024-06-12 10:29:00,316.715,316.715,316.19,316.19,1529
2024-06-12 10:28:00,317.055,317.055,316.69,316.77,1281
2024-06-12 10:27:00,316.85,317.15,316.85,317.12,1200
2024-06-12 10:26:00,317.455,317.455,316.85,316.85,4405
2024-06-12 10:25:00,317.475,317.475,317.21,317.455,1352
2024-06-12 10:24:00,317.16,317.5,317.04,317.28,2002
2024-06-12 10:23:00,317.06,317.47,316.69,317.16,4075
2024-06-12 10:21:00,316.995,317.97,316.335,316.76,7507
2024-06-12 10:20:00,316.57,316.84,316.57,316.84,569
2024-06-12 10:19:00,317.01,317.17,316.33,316.33,5209
2024-06-12 10:18:00,317.285,317.285,317.255,317.255,273
2024-06-12 10:17:00,315.54,317.385,315.49,317.29,19184
2024-06-12 10:16:00,316.015,316.015,316.01,316.01,886
2024-06-12 10:14:00,315.72,316.42,315.72,315.92,995
2024-06-12 10:13:00,316.4,316.4,315.64,316.17,9202
2024-06-12 10:12:00,315.87,316.0,315.65,315.97,2328
2024-06-12 10:11:00,315.395,315.395,315.38,315.38,818
2024-06-12 10:10:00,315.42,315.9,314.87,315.415,9304
2024-06-12 10:09:00,314.81,315.705,314.7,315.705,2123
2024-06-12 10:08:00,314.04,314.81,314.04,314.37,2703
2024-06-12 10:07:00,313.79,314.67,313.79,314.67,3241
2024-06-12 10:06:00,313.11,313.48,312.71,313.48,1421
2024-06-12 10:05:00,313.0,313.185,312.83,312.83,1131
2024-06-12 10:04:00,313.7,313.7,313.095,313.095,438
2024-06-12 10:03:00,312.89,313.71,312.89,313.71,9723
2024-06-12 10:02:00,313.055,313.67,313.055,313.1,852
2024-06-12 10:01:00,311.75,313.91,311.75,312.99,3454
2024-06-12 10:00:00,311.18,312.61,310.51,311.535,5309
2024-06-12 09:59:00,311.84,311.84,311.19,311.28,2811
2024-06-12 09:58:00,312.0,312.185,312.0,312.185,877
2024-06-12 09:57:00,312.185,312.61,311.88,312.18,3955
2024-06-12 09:56:00,311.31,312.53,310.71,312.185,8479
2024-06-12 09:55:00,312.1,312.12,311.59,311.735,4343
2024-06-12 09:54:00,312.62,312.62,312.01,312.01,1293
2024-06-12 09:53:00,313.4,313.4,312.23,312.23,3318
2024-06-12 09:52:00,313.08,313.22,312.36,313.08,9428
2024-06-12 09:51:00,313.6,313.6,313.08,313.08,2440
2024-06-12 09:50:00,314.205,314.205,313.6,313.6,6988
2024-06-12 09:49:00,314.41,314.69,314.03,314.48,3402
2024-06-12 09:48:00,314.975,314.975,313.72,314.47,4655
2024-06-12 09:47:00,315.455,315.59,314.25,315.01,2376
2024-06-12 09:46:00,314.61,315.56,314.45,314.49,1937
2024-06-12 09:45:00,314.61,314.615,314.59,314.59,1521
2024-06-12 09:44:00,315.26,315.77,313.66,314.525,4910
2024-06-12 09:43:00,313.76,316.78,313.76,314.12,16272
2024-06-12 09:42:00,313.7,314.0,313.4,313.765,3940
2024-06-12 09:41:00,312.0,314.945,312.0,314.92,5532
2024-06-12 09:40:00,313.01,313.01,312.05,312.34,1111
2024-06-12 09:39:00,312.13,313.86,312.13,312.525,2351
2024-06-12 09:38:00,311.83,312.11,311.765,311.765,1259
2024-06-12 09:37:00,310.93,312.37,310.46,311.255,10735
2024-06-12 09:36:00,309.01,313.17,309.01,311.845,4188
2024-06-12 09:35:00,310.0,310.0,309.01,309.01,732
2024-06-12 09:34:00,305.4,309.76,305.4,309.76,18744
2024-06-12 09:28:00,305.37,305.37,304.33,304.33,132
2024-06-12 09:15:00,305.0,305.0,305.0,305.0,7
2024-06-12 08:46:00,305.0,305.0,305.0,305.0,0
2024-06-12 08:41:00,303.6,303.6,303.0,303.0,48
2024-06-12 08:38:00,299.35,299.35,299.35,299.35,0
2024-06-12 08:34:00,304.19,304.19,303.56,303.56,102
2024-06-12 08:30:00,300.11,300.11,300.11,300.11,48
2024-06-12 08:10:00,299.99,300.0,299.98,300.0,128
2024-06-12 08:05:00,299.83,299.83,299.83,299.83,0
2024-06-12 07:48:00,299.99,299.99,299.99,299.99,0
2024-06-12 07:12:00,299.99,299.99,299.99,299.99,5
2024-06-11 19:08:00,298.9,299.35,298.9,299.35,292
2024-06-11 19:00:00,299.35,299.35,299.35,299.35,93803
2024-06-11 18:30:00,299.35,299.35,299.35,299.35,93803
2024-06-11 18:27:00,299.35,299.35,299.35,299.35,1
2024-06-11 17:19:00,298.95,298.95,298.95,298.95,0
2024-06-11 17:18:00,299.35,299.35,299.35,299.35,382
2024-06-11 16:59:00,290.675,290.675,290.675,290.675,0
2024-06-11 16:28:00,297.26,297.51,297.26,297.51,1
2024-06-11 16:17:00,297.026,297.026,297.026,297.026,24
2024-06-11 16:10:00,299.35,299.35,299.35,299.35,93803
2024-06-11 16:04:00,299.344,299.35,299.344,299.35,6285
2024-06-11 16:02:00,299.35,299.35,299.35,299.35,1781
2024-06-11 16:01:00,299.35,299.35,299.35,299.35,3876
2024-06-11 16:00:00,299.46,299.48,299.344,299.35,201823
2024-06-11 15:59:00,299.29,299.58,299.12,299.46,33891
2024-06-11 15:58:00,298.96,299.28,298.84,299.28,15971
2024-06-11 15:57:00,298.62,298.88,298.56,298.84,13301
2024-06-11 15:56:00,298.54,298.8,298.53,298.73,16114
2024-06-11 15:55:00,298.54,298.675,298.23,298.59,10461
2024-06-11 15:54:00,298.45,298.67,298.443,298.535,3691
2024-06-11 15:53:00,298.44,298.465,298.44,298.465,1588
2024-06-11 15:52:00,297.89,298.44,297.88,298.44,4069
2024-06-11 15:51:00,297.47,297.89,297.47,297.785,5293
2024-06-11 15:50:00,297.16,297.44,297.16,297.37,4357
2024-06-11 15:49:00,297.13,297.31,296.91,297.12,8695
2024-06-11 15:48:00,296.99,297.13,296.99,297.12,1569
2024-06-11 15:47:00,296.58,296.99,296.51,296.98,3753
2024-06-11 15:46:00,296.58,296.58,296.58,296.58,394
2024-06-11 15:45:00,296.48,296.595,296.475,296.595,1323
2024-06-11 15:44:00,296.52,296.555,296.36,296.44,3402
2024-06-11 15:43:00,296.655,296.725,296.655,296.725,1007
2024-06-11 15:42:00,296.885,296.885,296.57,296.585,4741
2024-06-11 15:41:00,296.8,296.87,296.65,296.825,8329
2024-06-11 15:40:00,296.75,296.85,296.75,296.8,3000
2024-06-11 15:39:00,296.695,296.765,296.66,296.66,1031
2024-06-11 15:38:00,296.59,296.86,296.59,296.86,1371
2024-06-11 15:37:00,296.575,296.59,296.41,296.59,518
2024-06-11 15:36:00,296.37,296.78,296.25,296.575,4230
2024-06-11 15:35:00,296.33,296.35,295.99,296.35,1144
2024-06-11 15:34:00,296.045,296.23,295.96,296.155,3362
2024-06-11 15:33:00,295.96,295.96,295.96,295.96,648
2024-06-11 15:32:00,295.91,296.02,295.885,295.975,1736
2024-06-11 15:31:00,295.84,296.01,295.84,295.86,783
2024-06-11 15:30:00,295.745,295.84,295.745,295.84,1859
2024-06-11 15:29:00,295.745,295.745,295.745,295.745,910
2024-06-11 15:28:00,295.775,295.92,295.775,295.92,2419
2024-06-11 15:27:00,295.831,295.831,295.831,295.831,661
2024-06-11 15:26:00,296.11,296.11,295.86,295.985,2662
2024-06-11 15:25:00,296.13,296.13,296.05,296.05,1253
2024-06-11 15:24:00,296.02,296.02,296.02,296.02,422
2024-06-11 15:23:00,296.1,296.1,296.015,296.015,565
2024-06-11 15:22:00,296.01,296.01,296.01,296.01,373
2024-06-11 15:21:00,296.16,296.16,295.975,295.975,792
2024-06-11 15:20:00,295.845,296.12,295.845,295.94,2263
2024-06-11 15:19:00,296.13,296.22,295.845,295.845,2135
2024-06-11 15:18:00,296.31,296.31,296.14,296.18,2597
2024-06-11 15:17:00,296.372,296.372,296.372,296.372,221
2024-06-11 15:16:00,296.37,296.37,296.21,296.21,621
2024-06-11 15:15:00,296.21,296.37,296.21,296.37,1178
2024-06-11 15:14:00,296.7,296.7,296.21,296.21,3814
2024-06-11 15:13:00,296.91,296.91,296.86,296.86,1020
2024-06-11 15:12:00,297.09,297.09,296.87,296.995,3490
2024-06-11 15:11:00,297.07,297.07,296.93,296.93,1315
2024-06-11 15:10:00,297.265,297.265,297.265,297.265,184
2024-06-11 15:09:00,297.295,297.295,297.285,297.285,394
2024-06-11 15:08:00,297.305,297.305,297.3,297.3,302
2024-06-11 15:06:00,297.31,297.31,297.31,297.31,236
2024-06-11 15:04:00,296.775,297.39,296.775,297.39,4041
2024-06-11 15:03:00,296.775,296.775,296.775,296.775,713
2024-06-11 15:02:00,296.64,296.73,296.61,296.73,2220
2024-06-11 15:01:00,296.8,296.8,296.715,296.715,494
2024-06-11 15:00:00,296.69,296.96,296.66,296.96,2175
2024-06-11 14:59:00,296.555,296.555,296.555,296.555,277
2024-06-11 14:57:00,296.035,296.49,296.035,296.4,4313
2024-06-11 14:56:00,295.967,295.967,295.93,295.95,3118
2024-06-11 14:55:00,295.94,296.095,295.94,296.095,906
2024-06-11 14:54:00,296.095,296.095,296.095,296.095,408
2024-06-11 14:53:00,296.095,296.095,296.095,296.095,341
2024-06-11 14:52:00,296.045,296.095,296.01,296.01,3272
2024-06-11 14:51:00,296.045,296.045,296.045,296.045,201
2024-06-11 14:50:00,296.08,296.08,296.08,296.08,222
2024-06-11 14:49:00,296.045,296.045,296.045,296.045,417
2024-06-11 14:48:00,296.04,296.04,296.04,296.04,126
2024-06-11 14:47:00,295.82,296.03,295.82,296.03,1906
2024-06-11 14:46:00,295.795,295.98,295.795,295.84,3177
2024-06-11 14:45:00,295.805,295.805,295.805,295.805,740
2024-06-11 14:44:00,295.79,295.87,295.73,295.73,1436
2024-06-11 14:43:00,295.92,295.925,295.9,295.925,1818
2024-06-11 14:42:00,295.9,296.03,295.9,295.985,2050
2024-06-11 14:41:00,295.925,295.925,295.88,295.88,445
2024-06-11 14:40:00,295.925,295.925,295.925,295.925,927
2024-06-11 14:39:00,295.96,296.01,295.925,295.925,1410
2024-06-11 14:38:00,295.8,295.825,295.8,295.82,882
2024-06-11 14:37:00,295.74,295.805,295.49,295.8,5519
2024-06-11 14:36:00,295.74,295.74,295.74,295.74,241
2024-06-11 14:35:00,295.89,295.89,295.84,295.84,267
2024-06-11 14:34:00,295.845,295.845,295.845,295.845,754
2024-06-11 14:32:00,295.75,295.85,295.75,295.85,779
2024-06-11 14:31:00,296.015,296.015,295.61,295.61,1245
2024-06-11 14:30:00,295.765,295.765,295.765,295.765,468
2024-06-11 14:29:00,295.22,295.72,295.22,295.635,5624
2024-06-11 14:28:00,295.36,295.36,295.25,295.25,241
2024-06-11 14:27:00,295.3,295.3,295.26,295.26,1329
2024-06-11 14:26:00,295.245,295.39,295.245,295.255,2378
2024-06-11 14:24:00,295.31,295.31,295.31,295.31,171
2024-06-11 14:22:00,295.12,295.295,295.12,295.295,404
2024-06-11 14:21:00,295.155,295.27,295.155,295.21,1377
2024-06-11 14:19:00,295.26,295.26,294.99,295.02,1909
2024-06-11 14:17:00,295.25,295.25,295.25,295.25,241
2024-06-11 14:16:00,295.0,295.32,295.0,295.11,1883
2024-06-11 14:14:00,294.85,295.0,294.85,294.95,1215
2024-06-11 14:13:00,294.85,294.98,294.85,294.93,642
2024-06-11 14:12:00,294.785,294.785,294.785,294.785,408
2024-06-11 14:11:00,294.55,294.78,294.515,294.78,4449
2024-06-11 14:10:00,294.37,294.37,294.2,294.2,281
2024-06-11 14:09:00,294.37,294.37,294.37,294.37,292
2024-06-11 14:08:00,294.425,294.425,294.22,294.3,2675
2024-06-11 14:07:00,294.825,294.825,294.4,294.4,4369
2024-06-11 14:05:00,294.825,294.825,294.825,294.825,259
2024-06-11 14:04:00,294.83,294.92,294.68,294.83,943
2024-06-11 14:03:00,294.95,294.95,294.95,294.95,167
2024-06-11 14:02:00,294.895,294.895,294.75,294.79,1697
2024-06-11 14:01:00,294.895,294.895,294.895,294.895,115
2024-06-11 14:00:00,294.765,294.92,294.765,294.855,1429
2024-06-11 13:59:00,294.8,294.8,294.77,294.77,625
2024-06-11 13:57:00,294.805,294.805,294.805,294.805,360
2024-06-11 13:56:00,294.805,294.805,294.805,294.805,371
2024-06-11 13:54:00,294.805,294.92,294.8,294.8,874
2024-06-11 13:53:00,294.66,294.82,294.62,294.656,4013
2024-06-11 13:52:00,294.705,294.83,294.705,294.83,661
2024-06-11 13:51:00,294.76,294.76,294.69,294.69,371
2024-06-11 13:50:00,294.72,294.76,294.63,294.64,2388
2024-06-11 13:49:00,294.635,294.68,294.63,294.63,804
2024-06-11 13:48:00,294.66,294.66,294.63,294.635,623
2024-06-11 13:47:00,294.51,294.635,294.51,294.635,1157
2024-06-11 13:46:00,294.35,294.35,294.35,294.35,222
2024-06-11 13:45:00,294.095,294.49,294.095,294.46,3614
2024-06-11 13:43:00,294.0,294.01,293.84,293.84,2109
2024-06-11 13:41:00,294.225,294.225,294.225,294.225,181
2024-06-11 13:40:00,294.147,294.34,294.08,294.225,3432
2024-06-11 13:38:00,294.09,294.09,294.04,294.04,517
2024-06-11 13:37:00,293.985,294.0,293.985,294.0,500
2024-06-11 13:36:00,294.09,294.09,294.09,294.09,217
2024-06-11 13:35:00,294.073,294.15,294.015,294.09,2519
2024-06-11 13:34:00,293.945,293.945,293.945,293.945,518
2024-06-11 13:33:00,294.39,294.43,294.0,294.0,4026
2024-06-11 13:31:00,294.415,294.415,294.25,294.27,1123
2024-06-11 13:27:00,294.42,294.43,294.42,294.43,759
2024-06-11 13:26:00,294.35,294.35,294.35,294.35,311
2024-06-11 13:25:00,294.4,294.4,294.4,294.4,233
2024-06-11 13:24:00,294.5,294.5,294.42,294.48,958
2024-06-11 13:22:00,294.92,294.92,294.64,294.65,1663
2024-06-11 13:21:00,294.91,294.94,294.91,294.92,1156
2024-06-11 13:17:00,294.92,294.92,294.92,294.92,205
2024-06-11 13:16:00,294.88,295.01,294.88,294.93,3656
2024-06-11 13:15:00,294.835,294.835,294.835,294.835,997
2024-06-11 13:14:00,294.85,295.03,294.85,294.855,1371
2024-06-11 13:12:00,295.15,295.17,294.66,294.865,5163
2024-06-11 13:11:00,295.385,295.385,295.385,295.385,631
2024-06-11 13:09:00,295.38,295.38,295.38,295.38,482
2024-06-11 13:08:00,295.35,295.35,295.09,295.35,502
2024-06-11 13:07:00,295.49,295.49,295.49,295.49,671
2024-06-11 13:05:00,295.27,295.27,295.27,295.27,424
2024-06-11 13:02:00,295.185,295.185,295.185,295.185,527
2024-06-11 13:01:00,295.37,295.53,295.25,295.25,970
2024-06-11 13:00:00,295.56,295.56,295.56,295.56,345
2024-06-11 12:55:00,295.55,295.84,295.53,295.8,2406
2024-06-11 12:54:00,295.57,295.79,295.52,295.79,2340
2024-06-11 12:52:00,295.82,296.06,295.82,295.82,720
2024-06-11 12:50:00,295.81,295.81,295.81,295.81,461
2024-06-11 12:45:00,295.985,295.985,295.73,295.85,3182
2024-06-11 12:44:00,295.87,295.985,295.87,295.985,424
2024-06-11 12:43:00,295.72,296.05,295.72,295.91,3265
2024-06-11 12:42:00,295.735,295.735,295.735,295.735,671
2024-06-11 12:41:00,295.96,295.96,295.96,295.96,626
2024-06-11 12:38:00,295.73,295.73,295.73,295.73,231
2024-06-11 12:37:00,295.63,295.94,295.62,295.65,1706
2024-06-11 12:34:00,295.83,295.83,295.78,295.78,450
2024-06-11 12:33:00,295.51,295.77,295.4,295.62,2781
2024-06-11 12:31:00,295.41,295.46,295.41,295.46,569
2024-06-11 12:29:00,295.24,295.24,295.24,295.24,329
2024-06-11 12:28:00,295.625,295.63,295.27,295.375,4150
2024-06-11 12:27:00,295.72,295.72,295.72,295.72,317
2024-06-11 12:25:00,295.72,295.72,295.63,295.71,1037
2024-06-11 12:24:00,295.72,295.72,295.72,295.72,621
2024-06-11 12:21:00,295.4,295.68,295.4,295.68,639
2024-06-11 12:20:00,295.49,295.49,295.49,295.49,198
2024-06-11 12:19:00,295.72,295.72,295.72,295.72,166
2024-06-11 12:18:00,295.45,295.45,295.45,295.45,898
2024-06-11 12:17:00,295.64,295.64,295.64,295.64,228
2024-06-11 12:16:00,295.45,295.45,295.45,295.45,765
2024-06-11 12:15:00,295.68,295.68,295.68,295.68,343
2024-06-11 12:14:00,295.5,295.614,295.45,295.45,757
2024-06-11 12:13:00,295.35,295.39,295.31,295.34,1749
2024-06-11 12:11:00,295.19,295.19,295.19,295.19,478
2024-06-11 12:10:00,295.14,295.37,295.14,295.37,887
2024-06-11 12:08:00,295.1,295.2,295.1,295.2,363
2024-06-11 12:06:00,295.06,295.06,295.06,295.06,547
2024-06-11 12:05:00,294.665,295.17,294.665,295.17,865
2024-06-11 12:04:00,294.665,294.85,294.665,294.84,772
2024-06-11 12:02:00,294.17,294.84,294.17,294.84,2633
2024-06-11 12:01:00,294.07,294.07,294.07,294.07,184
2024-06-11 12:00:00,294.05,294.05,294.05,294.05,703
2024-06-11 11:56:00,294.145,294.145,293.81,293.98,2861
2024-06-11 11:55:00,294.145,294.145,294.145,294.145,554
2024-06-11 11:54:00,293.96,294.37,293.845,294.37,1249
2024-06-11 11:53:00,293.64,293.9,293.64,293.715,3853
2024-06-11 11:51:00,293.72,293.72,293.72,293.72,231
2024-06-11 11:50:00,293.489,293.489,293.489,293.489,139
2024-06-11 11:49:00,293.5,293.5,293.496,293.5,578
2024-06-11 11:48:00,293.505,293.505,293.505,293.505,355
2024-06-11 11:47:00,293.51,293.65,293.5,293.505,1346
2024-06-11 11:45:00,293.35,293.5,293.35,293.5,2409
2024-06-11 11:44:00,293.15,293.15,293.15,293.15,285
2024-06-11 11:43:00,293.43,293.43,293.3,293.3,1601
2024-06-11 11:42:00,293.835,293.835,293.835,293.835,173
2024-06-11 11:39:00,294.06,294.06,293.86,293.86,1535
2024-06-11 11:37:00,294.315,294.315,294.315,294.315,293
2024-06-11 11:36:00,294.42,294.46,294.42,294.46,622
2024-06-11 11:35:00,293.985,294.25,293.985,294.24,586
2024-06-11 11:34:00,293.68,294.14,293.68,293.97,3821
2024-06-11 11:31:00,293.85,293.86,293.59,293.59,3189
2024-06-11 11:30:00,293.395,293.79,293.395,293.77,1138
2024-06-11 11:28:00,293.69,293.69,293.645,293.645,711
2024-06-11 11:27:00,293.645,293.645,293.645,293.645,218
2024-06-11 11:25:00,293.87,293.87,293.78,293.78,749
2024-06-11 11:24:00,294.04,294.05,294.04,294.04,816
2024-06-11 11:23:00,294.34,294.34,294.241,294.241,371
2024-06-11 11:21:00,294.28,294.345,294.24,294.345,1199
2024-06-11 11:20:00,294.93,294.93,294.23,294.47,4358
2024-06-11 11:19:00,295.18,295.34,295.021,295.021,1638
2024-06-11 11:18:00,295.16,295.18,295.13,295.13,2189
2024-06-11 11:17:00,294.935,294.935,294.935,294.935,342
2024-06-11 11:15:00,294.95,294.95,294.945,294.945,556
2024-06-11 11:14:00,294.69,295.13,294.65,294.92,6355
2024-06-11 11:13:00,294.665,294.665,294.665,294.665,274
2024-06-11 11:12:00,294.46,294.46,294.46,294.46,243
2024-06-11 11:10:00,294.53,294.59,294.49,294.49,509
2024-06-11 11:09:00,294.825,294.825,294.66,294.66,1134
2024-06-11 11:08:00,294.77,294.77,294.77,294.77,274
2024-06-11 11:07:00,294.8,294.933,294.78,294.933,1416
2024-06-11 11:06:00,294.78,294.78,294.78,294.78,516
2024-06-11 11:05:00,294.78,295.07,294.78,295.07,638
2024-06-11 11:02:00,295.36,295.36,295.36,295.36,343
2024-06-11 11:01:00,295.23,295.23,295.0,295.0,1154
2024-06-11 10:57:00,295.69,295.75,295.39,295.41,3300
2024-06-11 10:55:00,295.679,295.68,295.679,295.679,120
2024-06-11 10:54:00,295.64,295.75,295.6,295.75,1536
2024-06-11 10:53:00,295.47,295.6,295.45,295.47,7163
2024-06-11 10:51:00,295.22,295.455,295.06,295.06,2017
2024-06-11 10:49:00,295.355,295.355,295.355,295.355,589
2024-06-11 10:48:00,295.775,295.775,295.52,295.532,1962
2024-06-11 10:47:00,295.865,295.867,295.865,295.867,290
2024-06-11 10:46:00,296.07,296.31,295.76,295.76,2839
2024-06-11 10:45:00,296.54,296.54,296.25,296.455,2496
2024-06-11 10:44:00,296.545,296.545,296.545,296.545,369
2024-06-11 10:43:00,296.555,296.555,296.555,296.555,535
2024-06-11 10:42:00,296.47,296.47,296.46,296.46,855
2024-06-11 10:41:00,296.055,296.22,296.055,296.22,1036
2024-06-11 10:39:00,295.71,295.84,295.71,295.79,662
2024-06-11 10:38:00,295.64,295.75,295.42,295.63,3072
2024-06-11 10:37:00,295.23,295.57,295.15,295.475,5428
2024-06-11 10:36:00,295.02,295.02,294.76,294.76,367
2024-06-11 10:35:00,295.025,295.025,295.025,295.025,298
2024-06-11 10:34:00,295.035,295.035,295.035,295.035,237
2024-06-11 10:33:00,295.035,295.035,295.035,295.035,1132
2024-06-11 10:30:00,295.06,295.06,295.06,295.06,243
2024-06-11 10:29:00,294.96,295.1,294.94,295.075,3079
2024-06-11 10:28:00,295.27,295.27,295.265,295.265,550
2024-06-11 10:27:00,295.305,295.56,295.305,295.56,498
2024-06-11 10:26:00,295.31,295.31,295.31,295.31,131
2024-06-11 10:25:00,295.485,295.485,295.315,295.315,401
2024-06-11 10:24:00,294.575,295.15,294.575,295.15,3460
2024-06-11 10:23:00,294.44,294.44,294.22,294.22,445
2024-06-11 10:22:00,294.475,294.475,294.445,294.445,449
2024-06-11 10:21:00,294.485,294.78,294.25,294.78,759
2024-06-11 10:20:00,294.51,294.55,294.5,294.5,648
2024-06-11 10:19:00,294.9,294.9,294.51,294.51,583
2024-06-11 10:18:00,294.52,294.85,294.515,294.85,448
2024-06-11 10:17:00,294.52,294.52,294.52,294.52,365
2024-06-11 10:16:00,294.67,294.92,294.535,294.535,1000
2024-06-11 10:14:00,294.475,294.475,294.475,294.475,159
2024-06-11 10:13:00,294.33,294.475,294.05,294.475,416
2024-06-11 10:12:00,293.58,294.32,293.58,294.06,3349
2024-06-11 10:11:00,293.93,294.025,293.56,293.56,3014
2024-06-11 10:10:00,293.93,293.93,293.93,293.93,126
2024-06-11 10:09:00,293.62,293.62,293.57,293.62,1892
2024-06-11 10:08:00,294.06,294.78,293.78,293.78,2714
2024-06-11 10:06:00,293.54,294.32,293.54,294.12,1208
2024-06-11 10:05:00,293.045,293.53,293.045,293.53,611
2024-06-11 10:04:00,292.125,292.73,292.125,292.73,1213
2024-06-11 10:03:00,291.6,292.186,291.6,292.186,1354
2024-06-11 10:02:00,291.24,291.45,291.24,291.43,1044
2024-06-11 10:01:00,291.13,291.58,291.12,291.39,4270
2024-06-11 10:00:00,290.98,291.33,290.98,291.115,2054
2024-06-11 09:59:00,290.965,291.39,290.7,291.16,3418
2024-06-11 09:58:00,290.715,291.04,290.39,290.965,2197
2024-06-11 09:57:00,290.55,290.55,290.44,290.44,686
2024-06-11 09:56:00,290.54,290.915,290.17,290.545,1550
2024-06-11 09:55:00,290.29,290.53,290.29,290.53,868
2024-06-11 09:54:00,290.06,290.18,289.71,290.0,1783
2024-06-11 09:53:00,289.25,290.11,289.22,290.11,2436
2024-06-11 09:52:00,289.41,289.41,289.32,289.32,891
2024-06-11 09:51:00,289.25,289.69,289.17,289.68,5143
2024-06-11 09:50:00,289.25,289.26,288.94,289.15,1864
2024-06-11 09:49:00,289.45,289.932,289.19,289.19,774
2024-06-11 09:48:00,289.85,289.85,289.463,289.463,374
2024-06-11 09:47:00,290.88,290.88,289.85,289.85,1403
2024-06-11 09:46:00,291.31,291.31,290.78,290.88,2169
2024-06-11 09:45:00,291.3,291.655,291.29,291.29,1653
2024-06-11 09:44:00,291.36,291.67,291.36,291.67,844
2024-06-11 09:43:00,292.225,292.45,291.28,291.28,3351
2024-06-11 09:42:00,291.63,291.63,291.63,291.63,247
2024-06-11 09:41:00,292.23,292.23,292.23,292.23,352
2024-06-11 09:40:00,291.85,292.05,291.16,292.03,4265
2024-06-11 09:39:00,292.42,292.42,292.01,292.01,474
2024-06-11 09:38:00,291.81,291.81,291.56,291.56,781
2024-06-11 09:36:00,291.72,292.2,291.005,291.885,1872
2024-06-11 09:35:00,293.31,293.37,292.17,292.17,726
2024-06-11 09:33:00,294.43,294.43,294.43,294.43,130
2024-06-11 09:32:00,293.89,293.89,293.89,293.89,335
2024-06-11 09:31:00,293.401,294.47,293.401,294.47,1560
